UTTERANCE,LABEL
upside down doing the splits upside down with like a weird arm a person with a dry giant triangle body and then a person bent over holding a triangle,0
got it,1
I have a speed boat a palm tree a half a tree and a tug boat,0
perfect,0
pipe microscope um half a christmas tree and then a trapezoid,1
the second one is that same whatd you say it was earlier a yacht thats the second one,1
now that I look at it looks more like a microscope yeah I got it,0
okay I got a fish loch ness ram and tornado or whale,1
lobster flamingo uh I think you said it was a hummingbird but it has two big wings and then a crow,1
got it,1
hummingbird flamingos seal rooster,0
got it,0
upright loch ness loch ness facing down the chicken leg tornado whale thing and then the kangaroo,1
got it,1
sailboat seal chevron and uh uh gosh Juliana describes so well earlier avalanche,1
got it,0
flamingo loch ness swan dragon,0
done,1
oh god I suck at these animals okay its like a on one leg whatever this animal is you described it earlier is like wearing a hat I cant remember what though then I have like a dog going downward and I have like a dog with like we could see the four legs and its going to the right and then I dont even know if this last thing is supposed to be,0
does the last one kind of look like uh does it kinda look like a hand puppet,1
okay yeah lets go with that,0
got it,0
the tornado the loch ness the rabbit the fish,1
got it,0
okay so the ramp the rupee the boat the upside down sailboat,1
got it,0
Abraham Lincoln indian three sail sail boat and then the other boat,0
got it,1
microscope ramp house uh vase,1
got it,0
sector search all right i got the loch ness monster i have a bunny i have the stork and then i have what mac called a decapitated dog,1
I promise to you I dont have a stork,0
okay well then I dont understand what was described as a stork earlier um this is like a weird animal on one leg its the third thing uh I have no idea what animal supposed to be,1
I thought it had eaten the baby and was carrying it in its stomach and was going to poop it out onto its new home,1
I hit done,1
I got a boat a sailboat a shark and sideways sailboat,0
got it,0
indian desk candle and flying bird,0
theres no flying bird you mean turtle,0
I dont see a turtle but it looks kind of like a gremlin face with a triangle coming out or something,1
okay,1
forty one knots I got it,1
which ones pointing down,0
the third object is pointing down and the fourth object is sideways,0
got it,1
got it,1
like i got a triangle man a big man the square man then a crouching man,0
you go,0
I got armadillo laying down animal a ram and then a hand puppet,1
im lost armadillo laying down animal is is that the cat i dont know what the armadillo is,0
its the one with the sticking out chest hes an armadillo,1
does he have the smaller neck,0
yes,1
okay I got it,1
got it,0
a crabby a bridge a boat and a speedboat,0
got it,1
person with a tail a big person holding a handkerchief big person running and then the person bending backwards the weird arm,1
she looked like she praying the last one,1
ok got it,1
wonderful,0
speedboat pipe apple other boat,1
got it,0
I like it,1
got it,0
i got a whale i got a a prairie dog i have a fish pointing downward and then i dont know what this last thing is its got like a big triangle thing at the bottom right,0
thats a blimp lets go,1
why does your whale look like a blimp,0
uh what I didnt see a blimp you said blimp,0
one had a curvy tail that was the whale,0
I got it,1
okay I dont see the thing we describe as the uh prairie dog this must be a different prairie dog did you say the kangaroo was third in the fish was fourth,0
yeah its a squirrel the second one i forgot has two feet,0
okay I got it,1
got it,1
apple christmas tree sailboat speed boat,0
got it,0
waiter tail man triangle pointing man with a arrowhead,1
ok waiter and what else,0
tail man triangle body and then the arrowhead,1
oh i see at first i thought waiter was the tail man ok i got it,1
flamingo seal turkey flying bird,0
got it,1
I got tetris eiffel tower sailboat teepee,0
got it,0
i got a rooster a crow a vulture and a crab,1
you knew exactly what I was going to ask thank you got it,1
i hit done,1
okay got one sail a cake a boat and then three sailboat,0
I get a kinky tail laying down fox fish and a giraffe,1
got a giraffe a dog a turtle and a squirrel,0
I got a teepee a table three sail and a house,1
you go girl,0
i got a triangle man an arrowhead a kick man and a waiter,0
sounds like a fun time,1
I hit done,0
I was hoping the quieres werent trying to screw me over a turkey vulture flying bird a duck and a raptor,1
I got it,0
candle mountain pine tree seal,0
mm mm,1
all right thanks,0
I got a hammer I got a three sail I got a seal and then an avalanche,1
an arrow its got a shark its triangle diamond and a pot,0
all right,1
I got home plate I got cat head I got eraser and ruby,0
got it,1
okay you describe,0
got it,1
got a flying bird a hummingbird a raptor and a flamingo,0
got it,0
got a waiter sliding man woman kick man,1
let me hit push to talk okay got it,1
I got it I just had to incorrectly answer a query,0
all right i have faith in us lets do this one hundy i got a bunny i got a lobster i got a squirrel it has a bigger tail so i believe it is the correct squirrel and then i have this weird animals the tail on the right side,0
ok got it,1
okay got a speed boat a palm tree a scissors oh what is that boat its a different boat,0
i got it,1
okay i have the big guy running ive upside down legs spread apart i have kicking man and then ive arrowhead man,0
got it ,0
upside down monsters sideways monster upside down duck crab,1
poifect,0
big triangle chest walking lady then i have flying lady or lying down on her stomach or i guess its a him i dont know then i have giant stepping man and then i triangle triangle chest bending backwards,1
got it,0
sea monster ducks one rooster,1
got it oh my god,0
avalanche house shark another house for second ones got a barn next to it,1
ok the fourth one has the bar next to it,0
second one has a chimney,0
got it,1
oh no you messed it up good job,0
im very upset about it because i was repeating like three things to myself and apparently i messed it up okay i have a kicking guy i have tail person ive lady walking and then i have the waiter holding a triangle,0
got it,0
cave stop sign pine half pine and then pine,1
done,0
seal hoof print one sail sailboat and then a bunch of triangles,0
got it,0
we got shark three sail got a pine tree and then i got a chimney,0
wait pine tree i see two houses ones sideways,0
last one sideways it has a chimney the third one has a pine tree next to the house,0
okay i got it,1
thirty four hundred feet expanding squares and ok i have a big giant steping person i have flying laying down lady i have this guy walking like a running like tina with his ha and then i have triangle chest person,1
got it,1
she got me right even though i got it wrong i got a kangaroo fish a laying down fox and a standing fox,0
okay kangaroo and then what i was doing the query,0
